Date,Channel,Sessions,Engaged sessions,Engagement rate,Average engagement time per session,Events per session,Event count,Key events,Session key event rate,Total revenue
12/21/2024,Paid Social,1460,429,0.293835616,29.25958904,7.33630137,10711,4,0.002739726,316.6
10/21/2023,Cross-network,1459,998,0.684030158,89.05551748,12.25702536,17883,15,0.010281014,2215.36
11/10/2024,Cross-network,1459,765,0.524331734,65.22823852,12.2138451,17820,9,0.006168609,1753.1
3/23/2023,Organic Social,1459,653,0.447566827,39.87388622,5.805346127,8470,2,0.001370802,168.54
1/24/2024,Paid Social,1459,585,0.400959561,34.03564085,7.801919123,11383,8,0.005483208,942.67
11/13/2023,Cross-network,1458,972,0.666666667,83.71536351,11.61316872,16932,11,0.007544582,1531.43
6/18/2023,Paid Social,1458,523,0.358710562,33.19410151,5.01303155,7309,6,0.004115226,664.11
11/15/2023,Cross-network,1454,1012,0.696011004,92.54814305,12.43122421,18075,10,0.006877579,1552.54
11/27/2022,Cross-network,1452,925,0.637052342,65.43319559,5.923553719,8601,11,0.007575758,1824.18
11/5/2024,Cross-network,1452,688,0.473829201,58.41666667,11.34090909,16467,6,0.003443526,774.3
3/25/2023,Cross-network,1451,912,0.628532047,57.01102688,5.809097174,8429,8,0.005513439,1269.6
12/12/2023,Cross-network,1451,989,0.681598897,89.73259821,12.11784976,17583,11,0.007580979,1975.67
12/7/2024,Cross-network,1451,781,0.538249483,64.3459683,11.83321847,17170,11,0.007580979,1414.49
4/30/2023,Cross-network,1450,964,0.664827586,82.51103448,7.724137931,11200,8,0.005517241,1773.95
11/17/2023,Cross-network,1450,1017,0.70137931,88.9662069,12.59448276,18262,19,0.013103448,3165.24
11/15/2024,Cross-network,1450,765,0.527586207,63.35448276,12.17448276,17653,13,0.008965517,1637.63
11/27/2023,Email,1450,758,0.522758621,70.46206897,10.36689655,15032,27,0.01862069,6612.25
1/16/2024,Paid Social,1450,580,0.4,33.03655172,7.546206897,10942,8,0.005517241,1130.1
10/31/2022,Organic Social,1448,681,0.470303867,36.89571823,5.060082873,7327,3,0.002071823,352.55
12/15/2024,Paid Social,1447,392,0.270905321,23.29716655,6.521078093,9436,5,0.003455425,803.75
11/27/2023,SMS,1446,518,0.358229599,42.30152144,7.645228216,11055,11,0.007607192,2313.31
11/23/2024,Cross-network,1445,755,0.522491349,64.97647059,12.43944637,17975,12,0.008304498,1538
10/22/2022,Organic Social,1445,655,0.453287197,39.69480969,5.346712803,7726,3,0.002076125,545.2
6/12/2024,Paid Social,1445,953,0.659515571,26.25259516,7.98615917,11540,3,0.002076125,345.49
10/22/2023,Cross-network,1444,973,0.673822715,83.69598338,11.93767313,17238,11,0.006925208,1923.13
3/28/2024,Email,1443,646,0.447678448,66.8981289,7.567567568,10920,24,0.008316008,3203.13
5/8/2024,Paid Social,1442,423,0.29334258,23.6851595,6.371012483,9187,3,0.002080444,389.5
10/26/2023,Cross-network,1441,966,0.6703678,79.4240111,11.55655795,16653,10,0.006245663,2001.09
7/6/2023,Paid Social,1441,606,0.420541291,35.40041638,4.817487856,6942,5,0.003469813,263.76
12/17/2023,Paid Social,1441,598,0.414989591,41.95350451,8.026370576,11566,11,0.007633588,815.42
11/4/2023,Cross-network,1438,972,0.675938804,87.12517385,12.445758,17897,19,0.013212796,3728.86
2/10/2024,Paid Social,1437,592,0.411969381,38.94293667,7.602644398,10925,5,0.003479471,771.7
11/25/2023,Cross-network,1435,997,0.694773519,93.96097561,13.31637631,19109,32,0.022299652,5112.81
6/21/2023,Paid Social,1435,540,0.37630662,31.63135889,5.002090592,7178,2,0.001393728,107.58
1/13/2024,Paid Social,1433,566,0.394975576,35.75715283,7.794138172,11169,8,0.005582694,1280.18
11/11/2024,Cross-network,1431,755,0.527603075,59.05380853,11.01677149,15765,12,0.008385744,1806.19
1/17/2025,Cross-network,1429,800,0.55983205,68.78656403,12.57102869,17964,4,0.00279916,553.8
2/14/2023,Paid Social,1427,536,0.375613174,28.20602663,6.058864751,8646,5,0.003503854,494.26
12/26/2023,Paid Social,1427,563,0.394533987,37.21793973,7.933426769,11321,11,0.007708479,1405.48
2/10/2023,Unassigned,1426,527,0.369565217,56.85203366,5.04628331,7196,15,0.010518934,2831.47
2/7/2024,Paid Social,1424,580,0.407303371,35.0625,7.380617978,10510,10,0.007022472,1176.44
4/21/2023,Email,1422,740,0.520393812,62.01195499,6.398030942,9098,5,0.003516174,640.37
9/28/2022,Organic Social,1422,652,0.458509142,40.25668073,5.093530239,7243,7,0.004922644,795.55
10/9/2022,Organic Social,1422,819,0.575949367,49.32770745,5.565400844,7914,8,0.005625879,750.65
9/18/2023,Cross-network,1420,1000,0.704225352,91.22887324,10.80985915,15350,21,0.014788732,3424.59
6/10/2024,Paid Social,1418,882,0.622002821,23.65091678,7.894217207,11194,9,0.006346968,1397.73
1/4/2024,Cross-network,1417,1000,0.705716302,135.554693,16.94636556,24013,40,0.026817219,6306.13
1/2/2024,Paid Social,1415,570,0.402826855,36.44028269,7.865724382,11130,9,0.006360424,1034.55
1/8/2024,Paid Social,1414,533,0.376944837,31.72489392,7.002121641,9901,3,0.002121641,188.9
11/5/2023,Cross-network,1413,965,0.682944091,88.05307856,12.12668082,17135,13,0.009200283,2114.93
12/3/2023,Cross-network,1412,1006,0.712464589,91.84419263,12.9674221,18310,12,0.008498584,2237.21
3/26/2023,Cross-network,1411,795,0.563430191,62.45854004,5.854004252,8260,5,0.002126152,727.18
6/22/2023,Paid Social,1411,469,0.332388377,28.7037562,4.625797307,6527,5,0.003543586,477.05
2/5/2023,Paid Social,1410,595,0.421985816,34.2141844,6.194326241,8734,5,0.003546099,305.33
9/13/2023,Cross-network,1409,953,0.676366217,93.2079489,10.97657913,15466,24,0.015613911,3933.69
10/29/2022,Organic Social,1408,718,0.509943182,42.02840909,5.377130682,7571,5,0.003551136,569.36
2/17/2024,Paid Social,1408,567,0.402698864,34.61789773,7.436789773,10471,7,0.004971591,724.75
12/23/2023,Paid Social,1406,571,0.406116643,40.20128023,7.689900427,10812,9,0.006401138,1043.05
1/23/2025,Email,1404,557,0.396723647,78.86396011,7.398148148,10387,5,0.003561254,475
1/18/2023,Cross-network,1403,870,0.620099786,56.37776194,5.4297933,7618,7,0.004989309,1839.29
11/19/2023,Email,1402,729,0.519971469,92.2168331,7.039229672,9869,5,0.002853067,500.47
2/1/2024,Paid Social,1402,560,0.399429387,37.82881598,7.723252496,10828,8,0.005706134,1476.39
3/15/2023,Organic Social,1401,712,0.508208423,39.76088508,5.742326909,8045,0,0,0
12/11/2024,Paid Social,1401,383,0.27337616,23.5738758,6.857958601,9608,4,0.002855103,576.55
10/17/2022,Organic Social,1400,613,0.437857143,42.27285714,5.105,7147,3,0.002142857,361.03
2/22/2023,Organic Social,1400,704,0.502857143,43.27928571,6.337857143,8873,6,0.002857143,456.49
12/8/2024,Email,1399,435,0.310936383,45.79056469,7.168691923,10029,2,0.001429593,219.5
11/11/2022,Organic Social,1399,705,0.50393138,44.64403145,5.419585418,7582,7,0.005003574,489.47
3/31/2023,Organic Social,1394,742,0.532281205,46.17718795,5.87661406,8192,4,0.00286944,611.29
2/12/2024,Paid Social,1393,524,0.376166547,31.18305815,7.237616655,10082,5,0.003589375,441.56
12/16/2024,Paid Social,1392,360,0.25862069,23.82327586,6.624281609,9221,6,0.004310345,418.98
12/12/2022,Organic Social,1391,626,0.450035945,38.79007908,5.17325665,7196,3,0.002156722,339.77
11/14/2023,Cross-network,1390,936,0.673381295,75.72446043,11.41294964,15864,19,0.010071942,1932.74
9/17/2023,Cross-network,1388,975,0.702449568,84.66786744,10.10590778,14027,10,0.007204611,1481.25
12/13/2023,Cross-network,1388,975,0.702449568,95.03242075,12.81123919,17782,11,0.007925072,2064.15
11/29/2024,Unassigned,1388,349,0.251440922,82.0648415,13.10951009,18196,49,0.035302594,7754.77
10/12/2023,Cross-network,1387,952,0.686373468,104.4715213,15.53352559,21545,18,0.012256669,3140.99
1/17/2024,Paid Social,1385,578,0.41732852,33.38772563,7.34368231,10171,7,0.00433213,820.27
1/29/2023,Paid Social,1384,533,0.385115607,32.61777457,6.079479769,8414,4,0.002890173,643.78
2/20/2023,Cross-network,1382,870,0.629522431,67.49638205,6.026772793,8329,5,0.003617945,1269.46
11/7/2022,Organic Social,1382,736,0.532561505,48.15918958,5.429811867,7504,4,0.002894356,855.14
12/17/2024,Paid Social,1382,338,0.244573082,21.36758321,6.575976845,9088,5,0.003617945,964.22
4/4/2024,Email,1381,718,0.519913106,84.22447502,9.624909486,13292,14,0.005068791,2107.08
7/9/2024,Email,1380,1122,0.813043478,61.55724638,10.50217391,14493,6,0.004347826,755.8
11/8/2022,Organic Social,1378,817,0.592888244,50.85268505,5.775036284,7958,3,0.002177068,358.93
7/5/2023,Paid Social,1378,634,0.460087083,39.74310595,5.461538462,7526,2,0.001451379,107.56
11/3/2023,Cross-network,1377,888,0.644880174,87.41249092,11.72331155,16143,21,0.013071895,3051.09
10/25/2022,Organic Social,1376,683,0.496366279,43.81540698,5.810319767,7995,3,0.002180233,156.45
11/1/2023,Cross-network,1375,921,0.669818182,87.37454545,12.13745455,16689,15,0.009454545,3966.79
1/10/2024,Paid Social,1375,516,0.375272727,34.38545455,7.378181818,10145,3,0.002181818,201.23
2/9/2024,Paid Social,1375,557,0.405090909,34.03127273,7.319272727,10064,3,0.002181818,160.1
11/2/2023,Cross-network,1374,921,0.670305677,90.61062591,12.95560408,17801,14,0.010189229,3026.31
3/17/2023,Email,1374,581,0.422852984,60.49199418,4.944687045,6794,4,0.002911208,805.86
9/7/2023,Cross-network,1370,985,0.718978102,85.94963504,10.25912409,14055,8,0.005839416,1649.77
11/24/2023,Cross-network,1370,918,0.670072993,87.83868613,13.2810219,18195,20,0.01459854,3509.63
10/19/2022,Organic Social,1370,652,0.475912409,40.1379562,5.417518248,7422,4,0.002919708,259.63
9/6/2022,Organic Social,1369,770,0.562454346,32.63330898,5.438276114,7445,1,0.00073046,66.85
1/30/2024,Paid Social,1369,534,0.390065741,33.706355,7.177501826,9826,7,0.005113221,905.72
6/6/2024,Paid Social,1369,873,0.637691746,26.68736304,7.866325785,10769,9,0.005843682,1289.46
5/9/2023,Cross-network,1367,867,0.634235552,79.74103877,7.122165326,9736,9,0.00658376,2110.5
2/8/2023,Cross-network,1365,861,0.630769231,63.08791209,6.060805861,8273,6,0.004395604,1048.08
9/14/2023,Cross-network,1363,949,0.696258254,81.6676449,9.8972854,13490,11,0.008070433,1398.53
11/8/2024,Cross-network,1361,721,0.529757531,57.40631888,11.72961058,15964,14,0.010286554,2485.6
10/6/2024,Cross-network,1359,700,0.515084621,66.01030169,12.2531273,16652,15,0.011037528,2654.24
3/29/2023,Organic Social,1359,676,0.497424577,46.21854305,6.131714496,8333,7,0.005150846,1254.29
12/21/2022,Cross-network,1358,826,0.608247423,68.53166421,5.890279823,7999,8,0.005891016,1568.05
3/27/2023,Cross-network,1358,877,0.645802651,67.86892489,5.927098675,8049,6,0.004418262,1153.48
9/18/2024,Email,1358,970,0.714285714,108.4727541,8.217967599,11160,0,0,0
1/23/2023,Organic Social,1358,700,0.515463918,42.26730486,5.208394698,7073,0,0,0
4/10/2023,Paid Search,1358,795,0.585419735,111.0434462,9.060382916,12304,30,0.021354934,4622.95
1/5/2024,Paid Social,1358,581,0.427835052,38.0736377,7.773195876,10556,7,0.004418262,856.96
5/29/2024,Paid Social,1358,1313,0.966863034,29.84167894,23.09720177,31366,2532,0.95802651,438876.13
7/7/2023,Paid Social,1357,584,0.430361091,34.71849668,4.986735446,6767,5,0.003684598,631.55
2/9/2023,Cross-network,1356,842,0.620943953,66.28023599,5.893067847,7991,8,0.005899705,1391.72
2/2/2024,Email,1355,837,0.617712177,120.1239852,15.48782288,20986,43,0.03099631,6481.97
2/2/2024,Paid Social,1355,547,0.403690037,36.29077491,7.570479705,10258,10,0.007380074,1655.93
5/1/2023,Cross-network,1353,905,0.668883962,84.16260163,7.733185514,10463,12,0.00886918,2933.83
2/8/2024,Paid Social,1353,560,0.413895048,36.41463415,7.674796748,10384,7,0.005173688,928.98
10/31/2023,Cross-network,1352,910,0.673076923,89.09689349,12.28328402,16607,18,0.012573964,2693.9
6/28/2023,Paid Social,1352,500,0.369822485,29.65088757,4.586538462,6201,5,0.003698225,274.69
12/18/2024,Paid Social,1350,330,0.244444444,19.79703704,6.511851852,8791,7,0.005185185,924.44
11/8/2023,Cross-network,1349,915,0.678280208,89.85248332,11.70496664,15790,13,0.009636768,1709.39
1/31/2024,Paid Social,1348,550,0.408011869,35.31231454,7.305637982,9848,11,0.008160237,1083.46
11/12/2022,Organic Social,1345,653,0.485501859,47.1866171,5.352416357,7199,5,0.003717472,470.29
11/26/2023,Cross-network,1343,927,0.690245719,99.27922561,13.56738645,18221,12,0.00893522,1599.26
11/13/2024,Cross-network,1343,678,0.504839911,62.49516009,11.99255398,16106,8,0.005956813,1178.45
1/28/2023,Paid Social,1343,528,0.393149665,32.34102755,6.289650037,8447,5,0.003723008,740.77
1/12/2024,Paid Social,1343,546,0.406552494,36.75651526,7.800446761,10476,7,0.005212211,719.73
1/23/2024,Paid Social,1343,554,0.412509308,33.9553239,7.550260611,10140,3,0.002233805,436.28
3/9/2023,Cross-network,1342,839,0.625186289,69.97764531,6.12071535,8214,6,0.004470939,1380.26
11/9/2024,Cross-network,1341,739,0.551081283,69.64876957,12.9753915,17400,9,0.006711409,1306.74
4/5/2024,Cross-network,1340,907,0.676865672,92.84626866,13.40522388,17963,30,0.01119403,5509.32
1/18/2024,Paid Social,1339,543,0.405526512,33.01045556,7.13965646,9560,6,0.004480956,765.19
11/6/2024,Cross-network,1338,688,0.514200299,56.68236173,11.55231689,15457,8,0.005979073,1301.14
2/13/2024,Paid Social,1337,536,0.400897532,35.97830965,7.639491399,10214,3,0.002243829,388.26
1/16/2023,Cross-network,1336,853,0.638473054,59.53967066,5.966317365,7971,4,0.002994012,876.67
5/14/2023,Paid Social,1336,612,0.458083832,37.83757485,5.208083832,6958,7,0.005239521,1283.79
11/27/2023,Cross-network,1335,878,0.657677903,97.55805243,12.93558052,17269,26,0.019475655,4200.89
2/18/2023,Cross-network,1334,830,0.622188906,64.56296852,6.307346327,8414,8,0.005997001,1421.62
2/26/2023,Cross-network,1333,848,0.63615904,67.40585146,6.252813203,8335,6,0.004501125,923.62
5/7/2023,Cross-network,1333,902,0.676669167,81.93848462,7.372093023,9827,6,0.003750938,1226.53
12/10/2023,Cross-network,1331,931,0.69947408,94.93613824,12.57475582,16737,9,0.006761833,1167.62
8/8/2023,Cross-network,1328,906,0.682228916,85.24698795,9.712349398,12898,10,0.00753012,1884.31
10/3/2022,Cross-network,1326,835,0.629713424,69.56108597,5.537707391,7343,7,0.005279035,1161.37
12/19/2024,Paid Social,1326,366,0.2760181,24.46907994,6.816742081,9039,5,0.003016591,959.95
1/19/2023,Cross-network,1325,837,0.631698113,59.38339623,5.89509434,7811,6,0.004528302,957.53
1/31/2025,Email,1324,202,0.152567976,27.28700906,4.880664653,6462,2,0.001510574,172.15
12/5/2023,Cross-network,1323,911,0.688586546,82.05517763,11.18216175,14794,10,0.007558579,1313.34
2/21/2024,Paid Social,1321,512,0.387585163,34.96366389,7.302800908,9647,12,0.008327025,1882.3
3/5/2023,Cross-network,1319,872,0.661106899,68.82865807,6.621683093,8734,9,0.006823351,1929.58
11/12/2024,Cross-network,1319,635,0.481425322,62.95830174,11.42456406,15069,10,0.007581501,1862.55
12/2/2024,Cross-network,1319,645,0.489006823,60.20924943,12.19105383,16080,12,0.009097801,1930.99
10/18/2022,Organic Social,1319,543,0.411675512,38.0272934,5.328278999,7028,4,0.0030326,219.9
10/26/2022,Organic Social,1319,626,0.474601971,45.59969674,5.632297195,7429,6,0.004548901,799.03
12/20/2023,Paid Social,1319,536,0.406368461,37.65731615,7.633055345,10068,8,0.006065201,1040.61
3/6/2023,Cross-network,1316,793,0.602583587,63.45820669,6.153495441,8098,5,0.003799392,847.28
2/20/2024,Paid Social,1316,493,0.374620061,34.73632219,7.443009119,9795,1,0.000759878,162.55
9/30/2022,Cross-network,1315,778,0.591634981,57.57338403,5.525475285,7266,7,0.005323194,786.29
9/26/2022,Cross-network,1312,777,0.59222561,57.83307927,5.481707317,7192,5,0.003810976,1091.82
11/23/2022,Cross-network,1312,795,0.605945122,61.20426829,5.776676829,7579,4,0.00304878,846.13
8/1/2023,Cross-network,1312,917,0.698932927,84.5632622,9.882621951,12966,11,0.008384146,2042.55
1/12/2023,Paid Social,1312,482,0.367378049,31.99237805,4.756859756,6241,0,0,0
4/30/2023,Paid Social,1312,530,0.403963415,34.3902439,4.987804878,6544,1,0.000762195,62.64
1/10/2025,Email,1311,320,0.244088482,36.84363082,7.121281465,9336,4,0.003051106,600.25
1/17/2025,Email,1311,211,0.160945843,19.84439359,4.874904653,6391,4,0.003051106,1151.96
2/11/2023,Cross-network,1310,796,0.607633588,58.37938931,5.819847328,7624,2,0.001526718,481.53
4/27/2023,Cross-network,1310,842,0.642748092,72.62900763,7.061068702,9250,7,0.004580153,1816.48
12/9/2023,Cross-network,1310,882,0.673282443,94.5519084,12.80534351,16775,15,0.009923664,2815.14
10/3/2024,Cross-network,1310,665,0.507633588,57.78320611,10.83053435,14188,10,0.007633588,1382.1
9/23/2022,Organic Social,1309,542,0.414056532,38.33002292,5.070282659,6637,9,0.006875477,731.99
5/3/2023,Cross-network,1306,854,0.653905054,83.59341501,7.89050536,10305,12,0.009188361,2129.88
3/4/2023,Cross-network,1304,854,0.654907975,69.08358896,6.143404908,8011,5,0.003834356,965.43
5/10/2023,Cross-network,1304,874,0.670245399,77.41564417,7.250766871,9455,9,0.00690184,2101.54
11/1/2024,Email,1303,172,0.13200307,20.63008442,4.471987721,5827,1,0.00076746,51
2/15/2024,Paid Social,1303,503,0.386032233,33.45356869,7.225633154,9415,4,0.003069839,569.63
4/11/2024,Cross-network,1302,926,0.711213518,91.09677419,13.23425499,17231,32,0.012288786,5752.53
6/8/2024,Paid Social,1302,830,0.637480799,27.06528418,7.828725038,10193,7,0.005376344,732.97
12/6/2024,Cross-network,1301,664,0.510376633,68.63720215,11.82167563,15380,7,0.005380477,1225
2/6/2024,Email,1301,644,0.495003843,73.28439662,9.837048424,12798,16,0.012298232,1898.1
2/19/2023,Paid Social,1301,506,0.388931591,37.31437356,6.149884704,8001,3,0.002305919,475.36
9/15/2023,Cross-network,1300,933,0.717692308,91.28,10.00076923,13001,17,0.013076923,2839.94
10/29/2023,Cross-network,1300,869,0.668461538,83.36615385,12.20076923,15861,16,0.012307692,2281.06
10/6/2023,Email,1299,754,0.580446497,94.82678984,15.44341801,20061,14,0.010007698,2166.06
6/27/2023,Paid Social,1298,470,0.362095532,34.13790447,4.761171032,6180,3,0.002311248,318.85
7/29/2022,Email,1297,654,0.504240555,64.11488049,6.747879722,8752,11,0.00848111,1546.1
1/26/2023,Paid Social,1295,502,0.387644788,37.07722008,6.916602317,8957,6,0.004633205,724.48
12/7/2023,Cross-network,1294,879,0.679289026,93.45363215,13.29675425,17206,16,0.01236476,2669.85
1/19/2024,Paid Social,1294,513,0.396445131,31.49768161,7.150695518,9253,8,0.00618238,871.14
2/15/2023,Paid Social,1293,509,0.393658159,27.92111369,5.284609435,6833,1,0.000773395,62.66
4/3/2024,Cross-network,1292,903,0.698916409,93.60139319,13.67105263,17663,30,0.010835913,4613.81
12/12/2023,Email,1291,757,0.586367157,88.04802479,8.051897754,10395,4,0.003098373,636.35
4/25/2024,Email,1291,678,0.525174284,91.39116964,8.380325329,10819,6,0.00464756,914.3
12/19/2022,Cross-network,1290,773,0.599224806,63.09689922,5.933333333,7654,7,0.005426357,991.23
8/4/2023,Cross-network,1290,834,0.646511628,81.46124031,9.902325581,12774,15,0.011627907,2707.14
5/29/2024,Email,1290,1200,0.930232558,132.6542636,22.46976744,28986,2310,0.911627907,165697.02
12/20/2024,Paid Social,1290,364,0.282170543,25.52713178,6.810077519,8785,5,0.003875969,614.19
9/16/2023,Cross-network,1289,933,0.723816912,85.55702095,9.789759503,12619,16,0.012412723,3106.45
10/2/2023,Paid Social,1289,595,0.461598138,54.43987587,10.70131885,13794,14,0.008533747,1647.17
12/27/2023,Paid Social,1289,536,0.415826222,40.65477114,7.888285493,10168,11,0.008533747,1041.97
12/5/2024,Cross-network,1287,685,0.532245532,60.18026418,11.25563326,14486,11,0.007770008,2057.14
3/10/2024,Paid Search,1287,956,0.742812743,153.5221445,18.88422688,24304,10,0.007770008,1444.7
12/3/2024,Cross-network,1286,631,0.49066874,58.84914463,11.28227061,14509,6,0.00466563,820.5
1/28/2025,Email,1286,608,0.472783826,62.06143079,9.379471229,12062,9,0.006998445,2013.5
2/7/2023,Cross-network,1285,844,0.656809339,59.29338521,5.807003891,7462,3,0.00233463,397.4
1/20/2023,Paid Social,1284,507,0.394859813,33.77258567,6.349688474,8153,2,0.001557632,181.81
2/22/2023,Cross-network,1283,842,0.656274357,64.48791894,6.122369447,7855,9,0.007014809,1760.36
